caseid,weight,vote2020,biden_winner,pres_vote,birthyr,age,age9,gender,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputzip,inputstate,educ7,hispanic,ethnicity,votereg,wave
160517437,1.26270102865828,I am sure I voted,Definitely not the rightful winner,Donald Trump,1997,23,18 - 24,Male,Never married,Student,"Less than $10,000",Independent,Independent,Donald Trump,72734,Arkansas,Some college,No,White,Yes,14
404415292,0.754730697415489,I am sure I voted,Definitely the rightful winner,Joe Biden,1999,21,18 - 24,Male,Domestic / civil partnership,Student,Prefer not to say,Democrat,Strong Democrat,Did not vote for President,10022,New York,Some college,No,White,Yes,14
201875719,0.817077183425524,I am sure I voted,Definitely the rightful winner,Joe Biden,1995,25,25 - 34,Male,Never married,Homemaker,"Less than $10,000",Independent,Lean Democrat,Hillary Clinton,62568,Illinois,Some college,No,White,Yes,14
151046698,1.13276248569378,I am sure I voted,Probably not the rightful winner,Donald Trump,1983,37,35 - 44,Male,Domestic / civil partnership,Full-time,"Less than $10,000",Independent,Lean Republican,Hillary Clinton,44129,Ohio,Some college,No,Black or African American,Yes,14
177539809,1.31192117133952,I am sure I voted,Probably the rightful winner,Donald Trump,1986,34,25 - 34,Male,Married,Part-time,"$20,000 - $29,999",Independent,Independent,Hillary Clinton,11220,New York,High school diploma or the equivalent (GED),Yes,Asian/Pacific Islander,Yes,14
182453887,0.525148521415388,I am sure I voted,Definitely the rightful winner,Someone else,1988,32,25 - 34,Male,Never married,Part-time,"$40,000 - $49,999",Independent,Independent,Did not vote for President,30097,Georgia,High school diploma or the equivalent (GED),No,Asian/Pacific Islander,Yes,14
454079818,0.865391486643097,I am sure I voted,Probably not the rightful winner,Donald Trump,1991,29,25 - 34,Male,Never married,Full-time,Prefer not to say,Independent,Independent,Gary Johnson,16601,Pennsylvania,High school diploma or the equivalent (GED),No,White,Yes,14
222891685,1.13891058178784,I am sure I voted,Definitely not the rightful winner,Donald Trump,1999,21,18 - 24,Male,Never married,Student,"$30,000 - $39,999",Republican,Strong Republican,Did not vote for President,46142,Indiana,Some college,No,White,Yes,14
415369948,1.17961583081775,I did not vote in the election this November,Definitely the rightful winner,NA,1989,31,25 - 34,Male,Never married,Permanently disabled,"$30,000 - $39,999",Independent,Independent,Did not vote for President,77022,Texas,High school diploma or the equivalent (GED),No,Multi-racial,No,14
36496384,1.31363986633727,I am sure I voted,Definitely not the rightful winner,Donald Trump,1959,61,55 - 64,Male,Married,Full-time,"$70,000 - $79,999",Republican,Not very strong Republican,Donald Trump,84025,Utah,Some college,No,White,Yes,14
183555700,1.13548384883186,I am sure I voted,Definitely not the rightful winner,Donald Trump,1974,46,45 - 54,Female,Married,Homemaker,"$70,000 - $79,999",Republican,Strong Republican,Did not vote for President,29388,South Carolina,Some college,No,White,Yes,14
215620105,0.718088932360647,I am sure I voted,Definitely not the rightful winner,Donald Trump,1979,41,35 - 44,Female,Never married,Full-time,"$150,000 - $199,999",Democrat,Not very strong Democrat,Did not vote for President,38310,Tennessee,High school diploma or the equivalent (GED),No,Multi-racial,Yes,14
6167722,0.444800426040955,I am sure I voted,Definitely the rightful winner,Joe Biden,1970,50,45 - 54,Male,Divorced,Temporarily laid off,"$120,000 - $149,999",Other,Independent,Other,91343,California,Some college,No,Other,Yes,14
332993392,0.992335116803267,I am sure I voted,Probably not the rightful winner,Donald Trump,2001,19,18 - 24,Female,Never married,Student,"Less than $10,000",Republican,Not very strong Republican,Did not vote for President,15222,Pennsylvania,Some college,No,White,Yes,14
222857518,0.922843899169195,I am sure I voted,Definitely the rightful winner,Joe Biden,1995,25,25 - 34,Female,Married,Full-time,"$80,000 - $99,999",Democrat,Strong Democrat,Hillary Clinton,60626,Illinois,Bachelor's degree,No,White,Yes,14
36476926,0.675013458119592,I am sure I voted,Definitely the rightful winner,Joe Biden,1960,60,55 - 64,Male,Married,Full-time,"$100,000 - $119,999",Independent,Independent,Donald Trump,80015,Colorado,High school diploma or the equivalent (GED),No,White,Yes,14
33315082,0.903089519562794,I am sure I voted,Definitely the rightful winner,Joe Biden,1946,74,65 - 74,Male,Married,Full-time,"$120,000 - $149,999",Republican,Not very strong Republican,Hillary Clinton,80127,Colorado,Professional or doctorate degree,No,White,Yes,14
36562045,0.69648120615217,I am sure I voted,Definitely the rightful winner,Joe Biden,1981,39,35 - 44,Male,Married,Homemaker,"$120,000 - $149,999",Democrat,Strong Democrat,Hillary Clinton,94536,California,High school diploma or the equivalent (GED),No,White,Yes,14
161138398,1.53256464769578,I am sure I voted,Definitely not the rightful winner,Donald Trump,1963,57,55 - 64,Female,Never married,Full-time,"$40,000 - $49,999",Independent,Independent,Did not vote for President,42539,Kentucky,Bachelor's degree,No,Hispanic/Latino/Chicano/a,Yes,14
361030984,1.22263754462813,I did not vote in the election this November,Probably the rightful winner,NA,1961,59,55 - 64,Female,Never married,Permanently disabled,Prefer not to say,Independent,Independent,Did not vote for President,80215,Colorado,Did not graduate from high school,Yes,Hispanic/Latino/Chicano/a,No,14
302484730,1.03118951277797,I am sure I voted,Definitely not the rightful winner,Donald Trump,1996,24,18 - 24,Female,Never married,Part-time,"Less than $10,000",Independent,Lean Republican,Donald Trump,82414,Wyoming,Some college,Yes,White,Yes,14
145125838,2.0644607317055,I did not vote in the election this November,Definitely the rightful winner,NA,1993,27,25 - 34,Female,Never married,Homemaker,"$80,000 - $99,999",Democrat,Strong Democrat,Did not vote for President,92220,California,Did not graduate from high school,No,Black or African American,No,14
38693515,0.958218115654466,I did not vote in the election this November,Definitely the rightful winner,NA,1965,55,55 - 64,Female,Never married,Homemaker,"$100,000 - $119,999",Democrat,Not very strong Democrat,Did not vote for President,45233,Ohio,Some college,No,White,No,14
410527438,0.741239014544797,I did not vote in the election this November,Probably the rightful winner,NA,1960,60,55 - 64,Male,Married,Full-time,"$70,000 - $79,999",Republican,Not very strong Republican,Did not vote for President,10552,New York,High school diploma or the equivalent (GED),Yes,White,No,14
219971614,0.917642675507864,I am sure I voted,Definitely the rightful winner,Joe Biden,1980,40,35 - 44,Female,Married,Part-time,"$50,000 - $59,999",Democrat,Not very strong Democrat,Hillary Clinton,46802,Indiana,Bachelor's degree,No,Hispanic/Latino/Chicano/a,Yes,14
47847493,1.11723077770703,I am sure I voted,Definitely not the rightful winner,Donald Trump,1953,67,65 - 74,Male,Married,Part-time,"$30,000 - $39,999",Other,Independent,Donald Trump,84335,Utah,Associate's degree,No,Other,Yes,14
148122448,0.958855108535273,I am sure I voted,Definitely the rightful winner,Joe Biden,1952,68,65 - 74,Female,Married,Retired,"$80,000 - $99,999",Democrat,Strong Democrat,Hillary Clinton,60540,Illinois,Bachelor's degree,No,White,Yes,14
210429628,1.18673191043034,I am sure I voted,Probably the rightful winner,Donald Trump,1954,66,65 - 74,Female,Married,Homemaker,"$60,000 - $69,999",Republican,Not very strong Republican,Donald Trump,48051,Michigan,High school diploma or the equivalent (GED),No,White,Yes,14
33761539,0.958855108535273,I am sure I voted,Definitely the rightful winner,Joe Biden,1953,67,65 - 74,Female,Married,Full-time,"$150,000 - $199,999",Independent,Independent,Hillary Clinton,55731,Minnesota,Bachelor's degree,No,Other,Yes,14
12562,1.16347059368583,I am sure I voted,Probably not the rightful winner,Donald Trump,1945,75,75 - 84,Male,Married,Retired,"$40,000 - $49,999",Republican,Strong Republican,Donald Trump,8096,New Jersey,Bachelor's degree,Yes,White,Yes,14
353904202,0.780659164347365,I am sure I voted,Definitely the rightful winner,Joe Biden,1978,42,35 - 44,Female,Married,Student,"$150,000 - $199,999",Independent,Lean Democrat,Hillary Clinton,92243,California,Associate's degree,No,White,Yes,14
327941386,0.751917986177297,I am sure I voted,Definitely the rightful winner,Joe Biden,1988,32,25 - 34,Male,Never married,Part-time,"$20,000 - $29,999",Independent,Lean Democrat,Hillary Clinton,90505,California,High school diploma or the equivalent (GED),No,White,Yes,14
65307928,1.00079586713648,I am sure I voted,Probably the rightful winner,Donald Trump,1982,38,35 - 44,Male,Never married,Full-time,Prefer not to say,Republican,Not very strong Republican,Did not vote for President,65284,Missouri,Associate's degree,No,White,Yes,14
48907564,1.01135522801407,I am sure I voted,Definitely the rightful winner,Joe Biden,1953,67,65 - 74,Male,Married,Retired,"$70,000 - $79,999",Democrat,Strong Democrat,Hillary Clinton,60115,Illinois,Master's degree,No,White,Yes,14
307187422,2.26311622279217,I am sure I voted,Definitely not the rightful winner,Donald Trump,1991,29,25 - 34,Male,Never married,Full-time,"$20,000 - $29,999",Independent,Independent,Donald Trump,26104,West Virginia,High school diploma or the equivalent (GED),No,White,Yes,14
40870399,1.30819263543537,I am sure I voted,Probably not the rightful winner,Donald Trump,1963,57,55 - 64,Female,Married,Retired,"$30,000 - $39,999",Independent,Independent,Donald Trump,97439,Oregon,Some college,Yes,White,Yes,14
136409377,1.14830918751889,I am sure I voted,Probably not the rightful winner,Donald Trump,1960,60,55 - 64,Male,Married,Part-time,"$80,000 - $99,999",Independent,Independent,Donald Trump,30536,Georgia,Bachelor's degree,No,White,Yes,14
43512850,1.32431888065974,I am sure I voted,Definitely the rightful winner,Donald Trump,1959,61,55 - 64,Male,Domestic / civil partnership,Retired,"$60,000 - $69,999",Democrat,Not very strong Democrat,Donald Trump,88401,New Mexico,Some college,No,Black or African American,Yes,14
350846722,1.20675913943035,"I thought about voting this time, but didn't",Probably not the rightful winner,NA,1962,58,55 - 64,Male,Married,Retired,"$50,000 - $59,999",Independent,Independent,Did not vote for President,30046,Georgia,High school diploma or the equivalent (GED),No,Black or African American,No,14
179576371,0.968417464868224,I am sure I voted,Definitely the rightful winner,Joe Biden,1980,40,35 - 44,Male,Never married,Full-time,"$50,000 - $59,999",Democrat,Strong Democrat,Hillary Clinton,31064,Georgia,Bachelor's degree,No,Black or African American,Yes,14
207533632,2.04124884311888,I am sure I voted,Probably the rightful winner,Donald Trump,1996,24,18 - 24,Male,Never married,Full-time,"$30,000 - $39,999",Independent,Lean Republican,Did not vote for President,65802,Missouri,High school diploma or the equivalent (GED),No,White,Yes,14
46603414,1.15562857606955,I am sure I voted,Probably the rightful winner,Donald Trump,1958,62,55 - 64,Female,Widowed,Full-time,"$100,000 - $119,999",Independent,Independent,Did not vote for President,94587,California,Bachelor's degree,No,Asian/Pacific Islander,No,14
51644725,1.13834541911619,I am sure I voted,Probably not the rightful winner,Donald Trump,1945,75,75 - 84,Female,Married,Part-time,"$60,000 - $69,999",Republican,Not very strong Republican,Donald Trump,61520,Illinois,High school diploma or the equivalent (GED),No,White,Yes,14
36469819,1.18699854118378,I am sure I voted,Definitely not the rightful winner,Donald Trump,1970,50,45 - 54,Female,Never married,Permanently disabled,"$20,000 - $29,999",Republican,Strong Republican,Donald Trump,45692,Ohio,High school diploma or the equivalent (GED),No,White,Yes,14
205718845,1.30819263543537,I am sure I voted,Definitely not the rightful winner,Donald Trump,1960,60,55 - 64,Female,Married,Full-time,Prefer not to say,Republican,Strong Republican,Donald Trump,91355,California,Some college,No,White,Yes,14
220735069,0.999727227639245,I am sure I voted,Definitely not the rightful winner,Donald Trump,1993,27,25 - 34,Female,Never married,Full-time,"Less than $10,000",Independent,Independent,Did not vote for President,10453,New York,Bachelor's degree,No,Black or African American,Yes,14
211778509,0.737122557536541,I am sure I voted,Definitely the rightful winner,Joe Biden,1992,28,25 - 34,Male,Married,Full-time,"$200,000 - $249,999",Independent,Lean Democrat,Did not vote for President,80014,Colorado,Bachelor's degree,No,White,Yes,14
222832093,0.361368290427776,I am sure I voted,Probably not the rightful winner,Someone else,1957,63,55 - 64,Male,Domestic / civil partnership,Retired,"Less than $10,000",Democrat,Not very strong Democrat,Donald Trump,94302,California,Professional or doctorate degree,No,White,Yes,14
395972272,0.957628126565533,I am sure I voted,Definitely the rightful winner,Joe Biden,1985,35,35 - 44,Female,Separated,Full-time,"$70,000 - $79,999",Republican,Not very strong Republican,Hillary Clinton,43211,Ohio,Bachelor's degree,No,White,Yes,14
166524655,0.769569467307726,"I usually vote, but didn't this time",Probably the rightful winner,NA,1987,33,25 - 34,Male,Married,Unemployed,"$50,000 - $59,999",Democrat,Strong Democrat,Did not vote for President,49444,Michigan,High school diploma or the equivalent (GED),No,White,Yes,14
205090318,0.770247339579164,I am sure I voted,Definitely the rightful winner,Joe Biden,1992,28,25 - 34,Female,Never married,Student,"$50,000 - $59,999",Independent,Lean Democrat,Hillary Clinton,60031,Illinois,Bachelor's degree,No,Black or African American,Yes,14
146661535,1.04622394384049,I did not vote in the election this November,Definitely the rightful winner,NA,1989,31,25 - 34,Male,Never married,Full-time,"Less than $10,000",Independent,Independent,Did not vote for President,25508,West Virginia,Some college,No,White,Yes,14
410456572,0.905749099184284,I did not vote in the election this November,Probably the rightful winner,NA,1993,27,25 - 34,Female,Never married,Part-time,"$120,000 - $149,999",Independent,Independent,Did not vote for President,78596,Texas,Bachelor's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
407388754,0.776585137674684,I did not vote in the election this November,Definitely the rightful winner,NA,1974,46,45 - 54,Female,Domestic / civil partnership,Part-time,"$20,000 - $29,999",Not sure,Independent,Did not vote for President,2909,Rhode Island,High school diploma or the equivalent (GED),No,White,No,14
172885972,1.04158517264955,I am sure I voted,Definitely the rightful winner,Joe Biden,1953,67,65 - 74,Female,Married,Retired,"$100,000 - $119,999",Democrat,Strong Democrat,Hillary Clinton,60461,Illinois,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
